title,category,text,text_clean,file_name
"FOR MADRAS, caling at the Cape of Good",Classified ads,"IWOR hMADRAS, cating at the Oape of Good
			160 barrels of Porto Rico were nearly all bought in, at 46sI per cwt. for good middling yellow.
			COFFEE.-Of 1,330 bags of Rio offered, about half sold at 24s. 6d. to 25s. per cwt, and 280 bags of native Ceylon brought 27s. to 27s. 6d. for good ordinary. Of 1,160 bags and casks of plantation (including 300 bags of low Triage, at 14s. to 14s. 6d.), about 800 bags sold at very steady rates, viz., 37s. to 44s. 6d. for fine to fAne fme ordinary.
			RiCe.-There was more sphit shown in the riAce '_ rket to-day, and an advance of about 3d. per ciylu IraS Paid on 4,200 bags of pinky Mfadras, the grett porti-on of whichl was sold at 8s. 6d. to 9s. for m3Thdi.%Ig to fair; 2 500 b gg of Bengal bronght very fu1l pr es, viz., l,ls to ls2. 6d. for middling white.
			SALTPETEE..9fr bags of Madras sold at 24s. to 24s. 6d. for 13j pt .M.nt. refraction.
			C9COA XUT OIL.-2l6hhlidB 42 ;Pipe, and 10 casks of .,glon, at public sale, were all bought in at 401. per ton.
			DEna IAxsS.-3 tens of Ceylon were sold at 42s. per cwt.
			Cowairr.-17 bags of Maldives sold at 75s. per c a t. for the sound.
			SAPAN-WOOD.-10 tons of Ceylon sold at S?. 5a. tj llZ. X; urxa&Go.-24) boxes were taken in at 6s. per cwt.
			OALi-114 sacks of Turkey blues were partly sold at 41. 153. to 51 5s. per Gc",-,0FFO-1848-NOV01_Issue.xml
RECTORY OF BISHOP WEARMOUTH.-It is generally,News,",RECrORY OF BISHOP WnAaMOUTIr.-It is generally reported at Sunderland that the Rev. John Patrick Eder', N.A., Perpetual Curate of Bishop Auckland (son-in-lavw te Lord Brougham), will be preferred by the Bishop of Durhara, the patront, to the Tery important and valuable reetory of Bishop Wearmouth, now vacant by the diath of the IHon. ani Rev. Dr. Wellesley. It is expected that this very extensive and wealthy rectory, which is of the gross yearly value of at least 4,2001., will be constitated into several district rectories, among wbich will pe the present curacies of S,. Thomas, Bishop Weanmouth, Deptford, Hylton, and Rynope, with an augmentstion of income to the respective incum- benb. It is likewise thought that the rectory of Suan- dqrland_vUlb. augmented in value from the funds of '13 shop Wearmoith rectory-a. proceeding which will b!$ only ukict!jus8ce, for when Sunderland was separated 1rW armoqth, ahd made. an independent rectory, in 1701, it obtained thd.heav!est portion of the parochial duties, with-; cit any income to support the rector except the fees. In tl,is case the just claim of Sunderland cannot well be over- lopked. . To promote this arrangement a meeting of the ancient vestry of Sunderland was held on WVednesday, at wpich it was agreed to memorialize the bishop of the diocese td take a'vatiage of the present vacancy in the rectory of B|shop Wemoth to mrke, either from that orfrom some otpher source, addid onal provision for the spiritual require-. m,entsof The>siater parish. The memorial referred to em- bqdies the feelings of the entire town and di trict, aud ex- ptesses a hope that his Lordship will be able to attend to its L1DAY.-Great improvements are Idkg at the OuUdhal, to increase the convenienee of the c mpany at the approaching Lo,rd Mayor's Day, it being in- teaded to open a new entrauce through the courts to afford a etter access to the hall, gnd also to give greater accom- * dation and *protection from -any coil wind while waiting
			the carriages. It is understood that all Her MajestYs
			WMser mllonour the LUord Mayor -with their presence, d that a large number of naval heroea will be present in h aour o the taval Lord Mayor-p-rhaps the first old
			slor who ever obcainsil that dignity.-Sun.
			4Elr~R-TriSIr RA1LwAy.State of tiaTc for the week epBg Sat,uzday, the 28th of Ootober
			�.,.da. $Passengers, horses, eafriages, &c. . . 1335 8 11
			l3oods, parcels, cattle, ll cc. ; .........,.242 '41
			Total . ... 2,577 10 8 Corzeeponding wek Ihyea .,, ... 2,587 (0 Q",-,0FFO-1848-NOV01_Issue.xml
"From the LONDON GAZETTE, Tuesday, October 31.",News,"From th LONDON GAZB TTW, Tueuday, 0ctober 31.
			At the Court at Windsor the 31st day of October, 1848;
			Preeent-the Queen's Mo8t Excellent Majesty in Council; It is this day ordered by Her Majesty in Coutcil that the Parliament, which stands prorogued to Thursday, the 2d of November neot, be further prorogued to Tuesday, the 19th day of December Bext.
			PRIZE MONEY.
			lsondon, Oct. 31.
			Notice is hereby given to Captain Henry Chads,:and the officers and crew of Her Majesty's steam-vessel 8tyx, who vero actually on board and entitied to share in the proceeds -rising from the capture of the slave-vessel Nietheroy, on the 26th day of February, 1847, that the distributioni thereof will be mado on ths 17th day of November next, at No. 1I James-street, Adelphi; and where the list will be recalled every Wednesday and Friday for three months.
			Bi. d. �e. &k d. i'lag..... .. ,,47 13 ll Seventhrla5 .. ..a 619 t( Second class Coin- Bghth-class .. .. 4 1 3
			mander .... .. 17S 11 o 2 anth lass .. .. . 3 1t i Thirdelass .. .. 136 3 Tentbclv ... .. ;2 7 Th Fourthelaag . . .. 11 18 1U Elerenvhemlis .. .. 115 8 FSfthotcams 10 4 31 TvwelfCaiclaes .. . 1 3 99 Bixth class 7 2 10t Thirteenth class . 0 17 14
			J. WOODHEAD, Agent.
			htIs "" Gaziette"" czontans ncesi tha}t the ;follow ign haveo been duly registered for tbe sfiolemntzaUSon of narige9 therein:
			Trinity PreshbtcriaC Church, h'ccw>teuion-Tyno
			Bolgrave-ssuare Irndistn'ent Meetlerzhousie OverDrwen.
			WVesicyan Chapel. Lanreath, Cornhall '
			Bethel Indesic,endC Chaxpel. Huxy ;u.ad Sunuersoat Wesloyan C'ca-
			Ebonazer Independent Chapel, Bury.
			PARTNERSHIPS DISSOLVED.
			M�orttrner and Garfortb. Birsial, Yorkshire, coal-mnasters.-J. Bu-geMs and G. Pattrick, Nisbeich p':unubers.-J. Hunter end Mi.Jeffels.Leed& fire clay brickmakerm.-I'Ah)uson and Atherton. Gresham-street, and Tnornbill.road, Barnibury-Park, lslinton, dint glass manufabcturers. -. 11. and P. 1'. Purvis. Whirecapel-road. boot-manufacturers.-J B. Blythe an I R. Prince. lUeneage strect, Spitalfields, metal iefiners.- -O. Beardshaw, J. 0. Kerbhaw, and $. MI'Vmcar Forbes. Leed-. stock- brokes.-S. and J. W. Jackson. UL:eapsde.-J. Itonsary a d H. W. Larkin, Southborough, Kent, A eavev.-D. Bird and W. Smitth, Liver- gol. llnendrapers.-O. A ilkinser and Earle, Xiasgton-upon-FfnD, stock- rokers-J. Parinsonannd Co., Ilolton-le-Moors. furniture brokcra- iSmith and Bennett, Manchester, manufacturers of Shirtings-IronsIde. Ablett, and laalm-ier, hutter-tnerchants&-'-Bay and Langston. Broad. street. BloomnsbTeV. co .l-merebants.-O. Palmer and 0. Blnekinore, Cbapel-strect. 1:tylair, grocerL-Bonsd and Hardy, Hudderfield, sta. tloners.-J. Wi;Lams and E. It. Itichards, Onliwyn, near Swansea, and elsewhere. Iron merchants.-. and C. Butler. W oolwlcb. surgeons. -Ulvereton M1ining Company Ulvoerston; as far as regards 0. B. Hen- nedy.-W. do Drusna a Rnd Co., Mexico and Vera Cruz; as far as rc-
			,dT l DrU s a
			D&CL&ALATIONS OF DIVIDENDS.
			G. and it, CapPur, Xantwich, Cheshiro, cheeeS-factors-second div. of 3s. ita lir.t div. of 2R., on Thursday, Nov. 2, or any subsequeRt Thursday, at Mir. Cazenove's, Liverpool.
			C. Broad. lribtol, telber-snerebant-first div. of la. lid., on Wednes- day, Nov. 1, orany sulbequent Wednesdas, at MIr. Milec's, Btrttol.
			J. Huxtable. Frmem 5 -Iwood Soinersetslxire, sllverosaith-first div. of 3s. id.. on Wednesday, Nov. i, or any Fubsequent Wednesday, at Mr. Miller's. Bristol.
			M. G. Rose, Morctln-iln-arsb, Glocestershire. Inakeeper-Sfast div. of 2s. 7d.. on Wednesday, Nov. 1, or amy bubsequent Wednesday. at fr. riller's Britoi.
			T. IE. Fiofte, Portsmnoutb. fronmong-r-second div. of 4jd., any Wed. nesday. at Mr. Gralham's Colemannsvtct.
			T. and E Lyon, Birchi:i-hlne. etockbrokis-SirAt div. of Is. 4d., and 78. on the separate e-atte of L. Lyon, any Wcdne'day, at Mr. G5raham', Coleman-street.
			P. J. Smith. rcciehall. Stafford,lhre, carrier-first div. of Is. 9d., any Friday. at Mr. Wi,timore's, Birmingham.
			W. D. Hay. Nesveastls upon-Tyne, baker-first und second dlv. of 9, and a third div. of Id.. on Saturday, Nov. 4. or any subsequent Satur- dgy, at Mir. lisker's. Nevicastle-uPon-'1'ne.:
			VJ. M. CJoDlett, Lincolnb iun-fllds, al�ocney-iSrt div. of 06s. lid., any Wednesday, at .Mr. Whitnoers's. Ila ochnel-street.
			R. Fletcrer, t'.reat Wnchester*street. and tansen's iWheel, near 8heffleld. tnan fecturer of steel-first dtv. ot 14R lid., any Wednesday, at Mr. Whitmuar's. I~laAghall.sireet.
			J. Johas.an, Chclrnsford. Bs'ex, grocer-div of 3s. Old. on account of the first div. ol Is. tli., any Wed.eesday, at Mr. Whiztusoce's, aslonghall- Street.
			B. Spikins, Ltlblfield-street. Soho, tirnbermerchaait-firt div. of 4s. 6id., anY Wedneday, at Mt r. Whitmoo e's, liasingball-streit.
			J. Sewc:1. CLatteris, Dle of Ely, reoney-scrivener-second dlv. of l'id. any Wrdnesdny. at Mr. Wbtticore's, Buasinghall street.
			B. ilurn, St ll1lt;s-plhwe. merchant-fourth div. of 3d., any Wed- ieodav,at .Ur. Wustmore's. Rasinlhsll street.
			3. Younr. T. Bracken. G. Balard, J. C. C. Sutherland, and N. Alex. auder, Caleutit-thtrd div. o 56 annas 10 pces Corsponnp s per 100rupees slee, any Weadtes y. at Mr. Whitmore's. Basiigball trctt.
			S. f arv:k avdd T. NV. Cliegett, BiUhter-square. Iherchanto-third div. of la.d., any NeVnesday, at Mr. Whitmore's. Basinghall-street.
			T. Vallis, Oxford-strect. woollendraner--second div. of Did., any Wednesdar, at Mr. Wbit,or4's, Bsa'nglall.street.
			W. Eagnnli IBurslen, Staffordshire, grocer-first div. of 8W., any Tbu-sday, e,t UMr. Valpys'. Blnningbam.
			0. D. s'arey, Basford. Nottingbamsndre. hat m1anufacturOr-second dliv. of 2d.. any Thursday. at NMr. Valpy's, Mirmingham.
			0. Hawkins. Bristol, vicdualler-div. of lie., on IVednesday, Nor. I, or any subsequent Wedncsday. at lir. Ifutton's Bristol
			J. Pavey, ren.. Clifton, Brhitol-div. of is. Ii1., on Wednesday, Nov. 1, a any subsequent Wednesday, at Mr. Hutton's, Bristol.
			3. Collins, Mi ddle-5sril, Great Queeu-street, intcolu's-4in-fields, wheelwright-ficot div. of 5s., on Monday, Nov. 6, and two subsequent 31ondays, at Mr. Cannatt', Birchin-lane.
			J. aramOn, nibae-str et square, mrccmant--fonrth div. of I.; OR Mon- y. Nov.0, and two subsequent Mondays. at Air. Canuan's, Bhrchin-
			Peter Uansen. Newcnetle upon-Tvne, merchant-fifth and final dtv. of 1-10th of a penny, on any S3turday, at Mr.Wskley's, Newcastle-upon.
			X. TyIson, Nyhitebaven, budder-first div. of 3s., on any Saturday, at Mr. Wakley's, Nesrcastle-upon-Trne.
			BANKRUPTS.
			Elizabeth Ling, Norwich, bru.h umaklr. to surrenier Novembe .3. at half-past 11 o'clock. December. 12. at 11, at the Bankrupts' Ojurt: solicitor, Mir. Storey. Featherstono buildings, for Messr. Tll- lett, Coleman, and Co., ;Norwich; ocial assignee, Mr. Graham, Cole- nan-street.
			Riobard Ginger Clode, Wlndsor, corn merebant, Nov. 6, at 11 o'clock-, Die. 11, at half-past 11, at the Bankrupt4 Cort : soldtors, Messr. Lwrancoe and Ploes, Old Jcwry-chambers; officlal assignee, nr, Gra- bam, Coleman-street.
			James N.rton, Jvhnetone and Paisley, Renfrewshire, and Norwich, manufacturer, Nov ii, at 11 o'clock, Dec. 7, at 12. at the Bankrps' Court: solicitor .Mr. Storcy, Featherstone-buildlngs; Mr. Gilman, Nortarh; ofidial aesignee, Mr. Johnson, Basinghall-street.
			George Conned Gros. Soesthampjton, fronmonger. Nov. 9, At 2 o'clock. Dec. 14, at 11. at the liankruptae' Court: solicitors. Messrs. yn0h at.4c 3hepheard, Moorgatscdreet; ofticial assignee, Mr. Johnson, Bacingball street.
			Edward Lyne. UlsIteard, Cornwall, atlorney-nt-law. Noy. 23, Dec. 21, a, 1 o'clock, at Exeter Dilstrei Court of BanLkruptcy: soucitors, Messrs. Bisbop and }>itls, Exeter; Mr. Harris. Ulncola's.inn-fields; offlcal assigde', Mr. Ilittzell,Exeter.
			John Petty. Gargrave, Yorkshire. farmer. Nov. 13, Dec 4, at 1 o'dock, at the Leeds District Court of Bankruptcy: solicitors Mr. Raw Fsrnival's-lun; Mr. Robinson, Setth. ; and Mr. Carriss, Leeds: officil assigneo, Mr. Hopee Leeds.
			Georee Eaetburn and Benjamin Myers. Woodhouse Carr, Yorkshile. dyers. Nov. 13, Dec. 4. mt 11 o'clock, rt the Leoed Dlstriet Court of )3ankru tcy; solicitors. Messrs. Williamson and Co., Great Jamnes- street; Mr. leale, Leeds; official assignee, Mr. Hope, Leeds.
			NerGardi'er, Mr.nchester, share broker, Nov. 10, Dee 1 at 11 o'lock, at thb MIanclester District Court of B:akruptcy: so0lcltors, Mfessrs. Ja,ques, Edwards, Jaqucs, and Layton, Lly-place: Ur. Heath, Manchester; omcial msslgnce. Mlr. 3{obson, 3Ianebester.
			Samuel Newton, Bumiley, Lanasbhiro, porter dealer, Nov. 13, Dec. 11. M 12 o'clock, at the Manchester Distriet Court of Bankruptcy : so)ici- tors, Mo;rs. Johnson, Son, and Weathemll. Temple; Messrs. Hall r.nd Baldwin. Cliberoe; official assignee, M1r. Pott. bManchester.
			John Watson Burt.n, Gcorgo Cotmnan, and William Smith, 3fanches. ter and Leeds, manufacturers, Nov. 10, at 12 o'clock. DMc. 7, at 11, a' the Manchester District Court of Bankruptcy: solicitors. Messrs. Reed, Langfsrd, and Marnden, Friday-street, Cheapside; and Messrs. Sale, Worthington, and Ship;man, Manchester; officialassignee, Mr. Hobson,
			DIVIDEI'NDB.
			Nov. 21, T. Burton. Commercal.roxi, LambAtb, builder.-Nov. 21, J. Bentley, St. John's et cAt-road, ClerkenwolJ, linendraper.-Nov. 21, 1. Yu-banan and F. Ede. lite of Calcutta East Indies, snercbants.- Nov. 23. H. anlabood, HghL HolborDn dceafer in ac.-Nov. 23, F. and W. H. Cnpliii. Bl4iop'so tortford, tannere.-Nov. 23, F. Adaus.n, Pond-court, Walbrook mnerchant.-Nov. 23 J. Oldbam, 'W cod otreot, slkwarehoZsnan.-Rov. 22, W. Burchett Whitecbapel-road. cbymi-t. -Nov. 23, W. T. IUckard Rgent-street. Mile-end-road, manufacturing cbymlst.-Nov 23 J. iitits Wincbeser, upholsterer.-Nov. 24, J. I'lews, Store-treet, edford-squnre. timber mercbant.-Nov. 24, T. I. T. Dowerp, Took's-court, Cursitor-otreet, CbancLry-lane, law stetioner.- llv4 3. ,).Wel.b, Rtosanond-bulldlosre,Ifllng-os,tmlneraI watermnanu- facturer.-Nov. 28, T. Bishton, Rusia] and Dawley, Shropelare, iron ma te-.-Nov. 23. W. and S. Stokes, Livorpool. merchants.-Nov. 27, T. Wyles, Gloc&.tcr. grocer-Nov. 23. J. Lovesy, Choltenham, librarian.- Nov. A4. W. and N. Whltworth, Mancbo ter and Droghoda, Irelani,, c rm factors -Nov. 23. T. fenbow, Llandst(or, draper.-Noo. 24, W. Hulmo and T. Braggard. Liverpool, ropo manuaacture.-Nov. 22, T. G. Fergu-on, 1t. Taylor, and. G. P. Mandley, Manchester, commiboion snorebas to -Nov. 29, C. Rove, PIysiLouth, draper.-Nov. 22, 0. Shard- lvw and J. Bradbhaw, Stone, Staffo rh, shoe manufacturers.
			OELTIFICATES to be granted, un!es cauwe be shown to tho contrary
			on tho day of meeting.
			Nor. 23, T. W. Mart'n, Oxford, taillor.-Nov. 21, 3. B3. Gordon. Church-row, Limehousa, cooper.-Nov. 22. A. Prime, Cambridge, and Boston, Lincotashire coach proprietor.-Nov. 22. J. Dowo, Ntwbury, corn d-ner.-Nov. 24 W. Tomuin. Charingecroos, carpet warehouse- man-Nov. 24, S. Hafentz and .. BAker. St. James's-streei, dealera in ready made linen.-Nov. 292. W. Bradsbaw, BIrmIngbam. builder.- Nov. 22. T. Mfatsey. Buoslemo, Staffor&dshre, grocer.
			CE:RT1FICATES to be conflrmed by the Vicr-CEacnro acting
			in Bankruptcy. unless camse be shown to the CODntry on or before Nov. 21. 184&.
			J. Binch. Nottingeam. groer.-. Lucee, Cardid, general sbopkeeper. -3. Woodhll Clifton, eowller.-W. R.P axter, West Boume. Sussex, cur con.-R. kersay.dHeigb, Suffolk, saddler.-B. Jones, Bristol, .muffmanufi cturer.-B. White, Thornoy-close and Sundorland, mor- ebarit.-H. Ward. Newgate market, cae butcher-T. Htll and R. Stock. Tremandoo and Portinadoc, Carnarronsbiro, manu4acturers of slate goods.-F. J. Ferro, Liverpool, stock broker.
			SCOTCa SEQUESTRATION.
			B. M'Calnu-u. Ediaburgb, stock broker. Nov. 6and 27, at 2 o'clock, It the Royal Excbaage cofeehouse, Edinburgh.",-,0FFO-1848-NOV01_Issue.xml
JENNY LIND AT BRIGHTON.-This admired singer,News,"JENNY LIND AT BRIGiTrON.-ThiS admirdd singer was the star of attraction at a concert which toot place at Brighton yesterday. The large rooam at the Town-1101 not beinlg large er,ough to accomamodate the whole of'the appli- cants for tickots, the orchestra wzas half-filled, and, iu addi- tion, a greater number of persons were obl'ged to eontent themselves with listening from an awdjoining room, from no part of which wias the orchestra visiblo. After the over- ture of Dcr Freisciu's. and a duet between Roger and Bele'ti, Jenny Lind was led on by Balfo, and commenced her labours by singing the ""Dove sono"" of Mozart. This w as followed bv ""jLa ci darem"" and I"" C(sta Diva,"" in the latter of vhich astontshed her most ardent admirers. 'Many good judges pronounced her execution in this piece to be matchless. &ho was greeted Vith an cw.ore, but, as she appeared to be much fatigued with her exertions in once singing it, her bowed acknowledgment of the compliment was allowed as a substitution for its repetition. Next she rave the "" Quando LSascai,"" from Roto UiZ Dk(rolo, and the nopular "" Ab, nen Giungo,"" from La Sonnamlada, ob- taininx in the latter, as yell as in a trio for the voice and two flutes of most difficult execution, rapturous encores. This evening (Wednesday) she appears at the theatre in La Sonnatibfla, and on Friday evening, at the same place, in LaFiglia deIReggiMnento. Nearly every seat is taken for both nights, although the bost prices are as high as a guinea and a half. Mr. Frederick Wright, of. the Musical Emporium, is the fortunate speculator on the occasion.
			STATE OV TRADE, MANCnESlEt.-There has been i considerable improvement in the trade of this city during the greater part of last week'; on 'Change yesterday there was a much better fceling than for some weeks past. For sc- veral successive market days manufacturers showed an in- creasing desire to do business at lower rates. The feeling has, however, become general that the depression has spent itself, and higher rates are now everywhere demanded. Buyers are freely offering the prices which last week they refused. Moet low goods are a little advanced, and others may be quoted as firm. Cloths are selling at higher prices than last week. Yarns are firmer, but not much improved in price. There is a considerablo business being done for the Levant and thc Italian states. The mnarket yesterday was considerably infuenced by the firmer tnon at Liverpool on Saturday and MTonday last. Ilte prospects of trade ge. neraUy were decidedly better yesterday than for some rweeks past.
			THE MUtn.it )iAlt SEVENOAKS.-On Monday the woman *who was found murdered on the 8th ult, in a fiLeld xear Halstead, in Kent, was identified as Sarah Freeman, wife 'of Richard Freeman, who formerly kept the Royal Exehange public-house, at Dover, and who was subsequently employed on theElitern Counttes Rallway!gat tisckaster, and at the Bank ~ of nlaldsa i refiter. The. deceased ka&beense~aratedi from 'er hnabar;d-uey' se ra6 , aD duin that time ha. trielled#feeountry with'a Fnsn with wlom sebcohabited. Mr. Caritts ad'ournedt tbe inquteiN, eopene4st tlw Goolc Inn. FHl311 dy.-~Sai.","JENNY LIND AT BRIGHTON. - This admired singer was the star of attention at a concert which took place at Brighton yesterday. The large room at the Town-hall not being large enough to accommodate the whole of the applicants for tickets, the orchestra was half-filled, and, in addition, a greater number of persons were obliged to content themselves with listening from an adjoining room, from no part of which was the orchestra visible. After the overture of Der Freischu'z, and a duet between Roger and Beletti, Jenny Lind was led on by Balfe, and commenced her labours by singing the ""Dove sono"" of Mozart. This was followed by ""La ci darem"" and ""Casta Diva,"" in the latter of which she astonished her most ardent admirers. Many good judges pronounced her execution in this piece to be matchless. She was greeted with an encore, but, as she appeared to be much fatigued with her exertions in once singing it, her bowed acknowledgement of the compliment was allowed as a substitution for its repetition. Next she gave the ""Quando Lasciai,"" from Roberto il Diavolo, and the popular ""Ah, non Giunge,"" from La Sonnambula, obtaining in the latter, as well as in a trio for the voice and two flutes of most difficult execution, rapturous encores. This evening (Wednesday) she appears at the theatre in La Sonnambula, and on Friday evening, at the same place, in La Figlia del Reggimento. Nearly every seat is taken for both nights, although the best prices are as high as a guinea and a half. Mr. Frederick Wright, of the Musical Emporium, is the fortunate speculator on the occasion. STATE OF TRADE, MANCHESTER. - There has been a considerable improvement in the trade of this city during the greater part of last week; on Change yesterday there was a much better feeling than for some weeks past. For several successive market days manufacturers showed an increasing desire to do business at lower rates. The feeling has, however, become general that the depression has spent itself, and higher rates are now everywhere demanded. Buyers are freely offering the prices which last week they refused. Most low goods are a little advanced, and others may be quoted as firm. Cloths are selling at higher prices than last week. Yarns are firmer, but not much improved in price. There is a considerable business being done for the Levant and the Italian states. The market yesterday was considerably influenced by the firmer tone at Liverpool on Saturday and Monday last. The prospects of trade generally were decidedly better yesterday than for some weeks past. THE MURDER NEAR SEVENOAKS. - On Monday the woman who was found murdered on the 8th ult. in a field near Halstead, in Kent, was identified as Sarah Freeman, wife of Richard Freeman, who formerly kept the Royal Exchange public-house, at Dover, and who was subsequently employed on the Eastern Counties Railway as a taskmaster, and at the Bank of England as a carpenter. The deceased had been separated from her husband several years, and during that time has travelled the country with a man with whom she cohabited. Mr. Carter adjourned the inquest, opened at the Cook Inn, Halstead, till Friday. - Sun.",0FFO-1848-NOV01_Issue.xml
Money-Market And City Inteligence.,Business,"MOAJBY-MARKRT AND CITY INTfL1IGEBNCE.
			Tuesday Eve7#g
			The premium on gold at Paris is 14 per ,i11e, hich, at the English Mint price of X. 17s.
			per ounce for standard gold, gives an exchai>ge of 25.5O; and the exchange at Paris on Londun at short being 25.45, it follows that gold is 0.20 per cent. dearer in Paris than in London. i
			By advices from Hamburgh the trice. of gbld is 436 per mark, which, at the Englis Mint price of 31. 17s. 10id. per ounce for standard gold, gives an exchange of 13.10X ; and the exchange at liam- burgh onLondon at short being 13.10k, it folloWs that gold is 0.05 per cent. dearer in Harmburgh than in London.
			Very little business has been transacted in the En1lish funds to-day, and they have opened and closed at the prices of yesterday. The first quota- tion of Consols was 857 to 86, at which thcy left off, after touching 8f6i. Bank Stock closed 187 to 189; Reduced Three per Cents., 841- to 7 ; Three-and-a- Quarter per Cents., 8o# to ; Long Annuities, 81 to i; India Stock, 234 to 236; India Bonds, 43s. ta 46s. premium; and Exchequer-bills, Mdarch, 45s. to 48s.; June, 43s. to 46s. premium. I
			The foreign market was not much operatqd in, and the chief business remains confined to Mexican. In that stock the bargains were at 21%, B, i, i, and o for money. Brazilian, Small, were officially quoted 72; Peruvian, for the accoiunt, 31, ; Portu- guese Four per Cents., for the account, 24; Spanish Three per Cents., 23X-; Dutch Two-and-a-Half per Cents., 450 and i; and the Four per Cent. Certi- ficates. 69I and i.
			In the foreign exchanges to-day there was to al- teration with the exception of the rate on raris, which was a trifle higher.
			In consequence of tlhe transfer offices being closed for the usual half-yearly balance at the Batik, to- morrow (Wednesday) will be kept as a close .holyday at the Stock-Exchange.
			Our letters from Naples are to the 19th of October. The official journals contain a decree calling toge- ther the electoral colleges for the 13th of November, to fill up-42 vacancies which. at present exist in the Chamber of Deputies, preparatory-to the opening of Parliament on the 30th. The same papers continue to display great bitterness at the position taken by the French and English Ade7irals, and atothe fact that the mediation undertaken by thetu, and formally refused by the Neapolitan Governmentb ghould be allowed to continue an obstacle to the war. The news of the insurrection at Vienna reached Naples on the 19th, and produced a strong sensationj the funds having immediately gone to 83k, which was a decline of 2 per cent. At the departure of these advices all was quiet, and nothing new had occurred with regard to
			The Vienna news reached Palermo on the 21st of October, and was received with the most exciting in- terest, in the hope that it would have considerable inflaence in leading to an adjustment of their own cause, and of the general affairs of Italy.
			Subjoined are the fluctuations in Consols and Railway shares during the past month. It will be observed that North-lVestern, after having declined 10 per cent., are now at an advance of 8 per cent. upon the quotation at the commencement. The effect of the recent rally upon other descriptions seems to have been on the average to place them slightly in advance of the prices at which they stood on the 1st of the month:-
			The following are the railway cals for November, amounting to 1,176,8621. Ill the corresponding month of last year the total was 2,042,7181.:-
			A further dividend,which will probably amount to about 4d. in the pound,was declared to-day at the Court of Bankruptcy under the joint estate of Whit- more, Wells, and Co., bankers.
			The Dutch papers, referring to the financial mea- sures under the consideration of the Government, mention that a project of law was to be biought for- ward authorizing a transfer of 500,000 forins to the budget of 1849, voted, but not employed, in 1848 for the amelioration of the monetary system. Advices from Java to the 26th of August had reached the Hague. The inhabitants were suffering from the late severe inundations. A resolution had been passed by the Netherland Indian authorities, impos- ing a duty of 24 per cent. upon all articles of per- fumery introduced into Java, Madura, and the ports on the coast of Surinam; except those of Netherland origin, and imported byNetherland vessels, in Wvhich case tke. duty will be only 12 per cent.
			The accon from the:A,msterdm, ]3ousa report a limit6d busins iD putliJc:eoirities. The only advance noticed is n Mexican, occasioned; bv the condition of- busineeg i ourmnrket.d DAtch Por-i
			tuguese, Russian, and Spanish had scarcely varied trom previous prices.
			Letters from Groningen of the 26th inst. notice the progress of the cholera,which it appears, had not at that date been checked.
			Private letters from Rio de Jar,eiro of the 9Oth of Septemsber state that nothing fresh bad occurred in politics. Trade in all branches was extremely re- stricted. Shipping continued over-abundant, and freights for the Channel had further declined. The latest rate of exohange was 23 , firm, with a ten- dency to advance. Coffee was quoted from 2$000 to 2$600, according to quality. ates from Londoa had been received down to the 13th of July.
			The Sydaey papers received to-day are not so late by nearly one month as the accounts brought by the overland mail. They, however, contain a favour- able recommendation on the part of the committee appointed to investigate the question of the railway sy6tem in connexion with the colony, awnd various suggestions for promoting the construction of a line. The weather in the interior was seasonable, late rains having much invigorated pasturage.
			Hobart Town and Maitland, lIunter's River, papers have also come to hand, but their contents are wholly uninteresting.",-,0FFO-1848-NOV01_Issue.xml
Railway Sharres.,Stock tables,"RAILWA Y S8IARR&
			Tuesday Evening.
			The Railway market was extremely firm at the commencement of business, and pnices in some cases showed a further advance. A general re-action, however, took place towards the close of the day, sales in all cases being then effected at a decline. London and North-Western were done at 121 and 117, and left off 116.to 118.",-,0FFO-1848-NOV01_Issue.xml
"Manchesters, October 31.",Business,"JfANaRCHBSYWBRJ,6b-cr 31.
			iBOOm-smEorx OmL-The oilowfdg afe the quotations 01to.-d - 8alfo- d Bank, :*ar-N orth Staffordsblre, sa dS t c. i i c C-Sheffield
			preference, 92-DoveI, NXo. 4, S6 13-13 bCOa!edenian prefereuce X~
			quarters. 2 prm-Great Aqreh6ern. s4 -Ws 3vucBiidilDng irdon. i4 5-1 dIs. -Ncrth Onion (A), 200-L^ondoR and North -Vestern, new quarters,
			13 p m . _ _ _ _ _ _ _ _ _ _",-,0FFO-1848-NOV01_Issue.xml
"LEEDS, October 30.",Business,"LED,Ocober 8O.
			RomExcEthATox.-The follownZTaro tbis day's prioes, with a tole- rably fair amount of businees done :-Caledonlan, preferenrg, 1s. dim. -Eawst 1neasbiro, now r, 9* 9t, dis.-ditto. now, preferece quarters, ls. 3d. pmn.-East and IWest Yorkshire, Sc.-Greit Northery, 12* dis. ranteod, 33 dis.-Lhaoeashre dawnd Yodrktshire alvbeas(la0tpe Huderdt.
			and Sbeffie1d|. 18t di,.-Leeds and Tbfrskc, 163-ditto, uewv,' 303 dLe.- North Dritn e,quarters,_3k.__",-,0FFO-1848-NOV01_Issue.xml
"YORK, October 30.",Business,"TFO1RK, Oc~to68
			STocg.-EXCuANGR.-The.following- were the quotations to-4g:7 Great Northern*. �4 Ms 3d.-North Brdti-ih tbira- 4h.4-okew
